,model,variables,layer,accuracy
600,58,[0],conv1,0.9419999718666077
601,58,[0],conv2,0.9409999847412109
602,58,[0],conv3,0.9290000200271606
603,58,[1],conv1,0.9679999947547913
604,58,[1],conv2,0.9610000252723694
605,58,[1],conv3,0.9480000138282776
606,58,[2],conv1,0.9380000233650208
607,58,[2],conv2,0.9359999895095825
608,58,[2],conv3,0.9139999747276306
609,59,"[0, 1, 2]",conv1,0.9490000009536743
610,59,"[0, 1, 2]",conv2,0.9599999785423279
611,59,"[0, 1, 2]",conv3,0.9520000219345093
612,59,"[0, 1]",conv1,0.9430000185966492
613,59,"[0, 1]",conv2,0.9520000219345093
614,59,"[0, 1]",conv3,0.9269999861717224
615,59,"[0, 2]",conv1,0.9319999814033508
616,59,"[0, 2]",conv2,0.9480000138282776
617,59,"[0, 2]",conv3,0.9440000057220459
618,59,"[1, 2]",conv1,0.9300000071525574
619,59,"[1, 2]",conv2,0.9430000185966492
620,59,"[1, 2]",conv3,0.9330000281333923
621,59,[0],conv1,0.921999990940094
622,59,[0],conv2,0.9359999895095825
623,59,[0],conv3,0.8930000066757202
624,59,[1],conv1,0.9490000009536743
625,59,[1],conv2,0.9559999704360962
626,59,[1],conv3,0.949999988079071
627,59,[2],conv1,0.949999988079071
628,59,[2],conv2,0.9539999961853027
629,59,[2],conv3,0.9330000281333923
