,model,variables,layer,accuracy
600,28,[0],conv1,0.9380000233650208
601,28,[0],conv2,0.9419999718666077
602,28,[0],conv3,0.9100000262260437
603,28,[1],conv1,0.972000002861023
604,28,[1],conv2,0.9660000205039978
605,28,[1],conv3,0.9380000233650208
606,28,[2],conv1,0.9340000152587891
607,28,[2],conv2,0.9340000152587891
608,28,[2],conv3,0.8870000243186951
609,29,"[0, 1, 2]",conv1,0.9380000233650208
610,29,"[0, 1, 2]",conv2,0.9390000104904175
611,29,"[0, 1, 2]",conv3,0.9589999914169312
612,29,"[0, 1]",conv1,0.9409999847412109
613,29,"[0, 1]",conv2,0.9350000023841858
614,29,"[0, 1]",conv3,0.9179999828338623
615,29,"[0, 2]",conv1,0.9380000233650208
616,29,"[0, 2]",conv2,0.9319999814033508
617,29,"[0, 2]",conv3,0.9399999976158142
618,29,"[1, 2]",conv1,0.9380000233650208
619,29,"[1, 2]",conv2,0.9039999842643738
620,29,"[1, 2]",conv3,0.9039999842643738
621,29,[0],conv1,0.9210000038146973
622,29,[0],conv2,0.9039999842643738
623,29,[0],conv3,0.8980000019073486
624,29,[1],conv1,0.9490000009536743
625,29,[1],conv2,0.9599999785423279
626,29,[1],conv3,0.9290000200271606
627,29,[2],conv1,0.949999988079071
628,29,[2],conv2,0.9509999752044678
629,29,[2],conv3,0.9279999732971191
