,model,variables,layer,accuracy
600,58,[0],conv1,0.9509999752044678
601,58,[0],conv2,0.9409999847412109
602,58,[0],conv3,0.9330000281333923
603,58,[1],conv1,0.9660000205039978
604,58,[1],conv2,0.968999981880188
605,58,[1],conv3,0.9409999847412109
606,58,[2],conv1,0.9210000038146973
607,58,[2],conv2,0.9350000023841858
608,58,[2],conv3,0.921999990940094
609,59,"[0, 1, 2]",conv1,0.953000009059906
610,59,"[0, 1, 2]",conv2,0.9580000042915344
611,59,"[0, 1, 2]",conv3,0.953000009059906
612,59,"[0, 1]",conv1,0.9459999799728394
613,59,"[0, 1]",conv2,0.9480000138282776
614,59,"[0, 1]",conv3,0.9319999814033508
615,59,"[0, 2]",conv1,0.9300000071525574
616,59,"[0, 2]",conv2,0.9430000185966492
617,59,"[0, 2]",conv3,0.9549999833106995
618,59,"[1, 2]",conv1,0.9290000200271606
619,59,"[1, 2]",conv2,0.9290000200271606
620,59,"[1, 2]",conv3,0.9300000071525574
621,59,[0],conv1,0.9129999876022339
622,59,[0],conv2,0.9380000233650208
623,59,[0],conv3,0.9070000052452087
624,59,[1],conv1,0.9480000138282776
625,59,[1],conv2,0.9549999833106995
626,59,[1],conv3,0.9599999785423279
627,59,[2],conv1,0.9480000138282776
628,59,[2],conv2,0.9570000171661377
629,59,[2],conv3,0.9240000247955322
